referrals,total_deposits,total_payouts,total_structure,airdrops_total,airdrops_received,team_address,ranking,team_name,team_benefits
6.0,857.43,1558.2,25.0,39.31,35.08,0x6671877512a6de8e496acdab4a6c8ff124909966,33.46,Team Name,Contact our team to add info
6.0,527.6,387.65,6.0,1.18,8.29,0x6756e23cc110e0b16e4f7fdb282807a350fd1606,-0.2,Team Name,Contact our team to add info
6.0,658.27,560.4,6.0,0.56,11.22,0x68e99fe4dcf374af255825f4b4366cf15f80655a,-1.31,Team Name,Contact our team to add info
6.0,4650.56,5068.05,15.0,5.6,50.27,0x6b304ee01fe158c4ccd2b705acc542924323fc86,-2.78,Team Name,Contact our team to add info
6.0,141.87,119.91,6.0,0.0,3.43,0x6b31221e14edbf1106214f466ca792f5e9d901bf,-0.57,Team Name,Contact our team to add info
6.0,614.81,439.17,9.0,41.23,10.07,0x6e3bc4b5f4851d29da69ccec19b1d622f9b6714a,39.55,Team Name,Contact our team to add info
6.0,10551.48,13217.73,18.0,65.66,1153.16,0x6ee8c0a228d09047dfa81b604745281b53e86a6e,-126.53,Team Name,Contact our team to add info
6.0,2586.38,2342.66,8.0,0.98,2105.92,0x6f0083c69e9549a66103853d178fd8028890a1d4,-350.01,Team Name,Contact our team to add info
6.0,755.05,424.53,6.0,3.56,43.3,0x6fd5aac9eca7ae3aeca2b809e82ea33a8418df73,-3.66,Team Name,Contact our team to add info
6.0,6277.1,6688.71,25.0,79.11,81.13,0x6fe876511fd7beb476406d505d5af038ecd6ec22,65.59,Team Name,Contact our team to add info
6.0,756.25,1391.98,6.0,12.42,18.89,0x6ff323925c26746e82d6953e78d7136fd4b623c8,9.27,Team Name,Contact our team to add info
6.0,1790.41,1216.59,6.0,30.66,25.98,0x708a1866d42f32f980c3d5c8fd7bafa8c3f54e3e,26.33,Team Name,Contact our team to add info
6.0,224.49,211.58,7.0,10.7,2.43,0x70d4005493aede2d399c16ec4694e38d6fecd554,10.3,Team Name,Contact our team to add info
6.0,1174.22,1024.95,6.0,15.34,6.27,0x7223ca7c0090d103826e40f795b2d35a91cb80eb,14.3,Team Name,Contact our team to add info
6.0,1813.32,1188.45,6.0,25.86,30.81,0x722fbee58f4709827dfb7a1d100dc85a2f6c9895,20.72,Team Name,Contact our team to add info
6.0,2628.02,2526.89,6.0,22.28,30.71,0x725d09151a40d3b041f36e8f139d9e37421fe0ed,17.16,Team Name,Contact our team to add info
6.0,115.59,77.17,6.0,0.0,1.81,0x7382b650e091a12e3a4fbefad9da8af3d7d73c97,-0.3,Team Name,Contact our team to add info
6.0,6.26,7.94,41.0,0.0,0.1,0x7444acec32bb2243bd90031c3df128f952d32282,-0.02,Team Name,Contact our team to add info
6.0,67.22,69.08,6.0,6.3,10.56,0x74ffb9b84c844ea512f8b2b669962a7d43acb8d5,4.54,Team Name,Contact our team to add info
6.0,237.97,157.32,6.0,0.0,4.19,0x7513b4836b447fe90c28771bd99a3df959339f97,-0.7,Team Name,Contact our team to add info
6.0,24.06,20.57,7.0,0.0,0.31,0x753a62bca4d81bb185e68a754f3045d2dd2a8835,-0.05,Team Name,Contact our team to add info
6.0,318.2,324.38,6.0,0.47,16.83,0x75ba40c3282c23b262cc920329181157d915b2e4,-2.34,Team Name,Contact our team to add info
6.0,31.49,40.34,6.0,0.41,1.08,0x75c6ae741ac4c169418050c719b2a48f2049b805,0.23,Team Name,Contact our team to add info
6.0,1297.34,1493.17,7.0,31.93,14.0,0x75faa987212a3e1cd113e0447fafed243f1b2c12,29.6,Team Name,Contact our team to add info
6.0,59.04,46.1,6.0,0.68,7.21,0x75fe297aeaf245381576fa987b64deb06e26aed7,-0.52,Team Name,Contact our team to add info
6.0,743.7,608.52,9.0,1.38,9.79,0x762d9bd2ac10b316bc358d3778f9217e2d9dd410,-0.25,Team Name,Contact our team to add info
6.0,383.89,461.44,7.0,7.56,39.4,0x7824c25c7f7bb79913e48026884312d2d6da3885,0.99,Team Name,Contact our team to add info
6.0,109.32,81.84,8.0,1.45,1.59,0x789037e25d9674ec5d178d6b57b02b91b196c71a,1.18,Team Name,Contact our team to add info
6.0,154.04,155.03,6.0,18.28,4.18,0x78941a5af1b1327f1ef6fa1069d7f80655ff0d68,17.58,Team Name,Contact our team to add info
6.0,2730.03,3883.34,8.0,90.72,59.66,0x79c24c5f057f98463568c004fdc3d4e03d9ffbb6,80.78,Team Name,Contact our team to add info
6.0,9.44,12.99,6.0,0.25,0.14,0x7a4350bf86cc9c1a22e967dbbe75b7ad0eb05405,0.23,Team Name,Contact our team to add info
6.0,132.04,63.94,6.0,10.63,3.51,0x7cac42983fda488aa55e4ae9510504c0e5bc5232,10.05,Team Name,Contact our team to add info
6.0,27625.17,66262.48,16.0,4530.79,331.11,0x7cebf75df01e453cd000343a7a4c5f99eac7c504,4475.6,Team Name,Contact our team to add info
6.0,189.7,138.11,6.0,3.01,10.09,0x7cf21b736daa2258b154d62bc944cdc63c0a640f,1.33,Team Name,Contact our team to add info
6.0,730.48,829.06,6.0,1.43,7.07,0x7d5c2f7b68b2505bf602c69679744d4fcdb9530f,0.25,Team Name,Contact our team to add info
6.0,1530.19,1050.78,6.0,2.31,20.93,0x7d8b6d80efa7dc5e5bdc63557007a44d894f85e1,-1.18,Team Name,Contact our team to add info
6.0,41.51,22.43,42.0,3.7,0.46,0x800503ef4266180b3bebd7666523b4468605a9db,3.62,Team Name,Contact our team to add info
6.0,45.19,30.85,6.0,4.06,0.45,0x8041652df5aec99c1d34fe3a3a784a5986e9464c,3.98,Team Name,Contact our team to add info
6.0,1753.93,918.64,6.0,0.17,31.71,0x80acba73b19cef53bad3d21b92faca88a72fe555,-5.12,Team Name,Contact our team to add info
6.0,492.73,340.63,15.0,2.04,7.71,0x810ed0e961bf56c1fdd41677ca08222e9c6d10dc,0.76,Team Name,Contact our team to add info
6.0,300.7,301.13,6.0,14.99,3.65,0x813ade986e0f66186d9366a42829a10c0167b012,14.38,Team Name,Contact our team to add info
6.0,52.12,43.08,8.0,1.53,0.6,0x817dbfdab7072df4907f060204ad6ca2e6d145fe,1.43,Team Name,Contact our team to add info
6.0,158.05,170.44,93.0,9.36,1.18,0x81a559f60154ffb5f3173d34c1a74eac7b35ed51,9.16,Team Name,Contact our team to add info
6.0,86.15,30.76,6.0,0.0,0.66,0x81e5ddeb5ad1de0b7a64d36c18b7f491e3313547,-0.11,Team Name,Contact our team to add info
6.0,4229.19,4163.75,8.0,10.37,58.94,0x8223e747f8c7ac9cf281e7235c65a32230ca3841,0.55,Team Name,Contact our team to add info
6.0,633.52,522.0,6.0,3.6,12.6,0x85d9728ec8ac7df425913289a0828041d51cb605,1.5,Team Name,Contact our team to add info
6.0,57.7,19.92,6.0,1.46,0.21,0x85dade8a47f736675efc12c6d44ccb5e2f2f31fe,1.42,Team Name,Contact our team to add info
6.0,190.0,109.54,6.0,0.1,14.95,0x85e22eb4c1c5ee1b2167a28f5a363f5fb41e7f70,-2.39,Team Name,Contact our team to add info
6.0,716.32,476.63,6.0,32.1,16.27,0x86588e6ad033db1afc4b9e32a90de365d83e97fb,29.39,Team Name,Contact our team to add info
6.0,2794.85,1889.24,6.0,80.24,49.59,0x875d446583ad5c3853cd8c96e14f0d055d00b92c,71.97,Team Name,Contact our team to add info
6.0,52.07,45.86,6.0,4.71,8.15,0x8775912ce33e8ea8964a2b832d6ab471df5ce2e7,3.35,Team Name,Contact our team to add info
6.0,1358.86,1052.06,8.0,1.2,24.04,0x88c4e5de85c2dc787f955e0d1fd9ab08ddef92de,-2.81,Team Name,Contact our team to add info
6.0,26.49,20.11,6.0,0.49,0.34,0x891892a57cb2e914b475ae89e74de4f6f1c27db9,0.43,Team Name,Contact our team to add info
6.0,263.19,241.19,6.0,0.0,3.63,0x8b5fcdfce092bb9377bc753c43c7d233cd404b04,-0.6,Team Name,Contact our team to add info
6.0,19.61,26.61,6.0,0.42,0.28,0x8dbe7b61cd13eae292142e100be39977444f0651,0.37,Team Name,Contact our team to add info
6.0,2359.74,1874.53,7.0,3.69,35.09,0x8f4bfcb36c2855aa75c7a250f8f1a6549935d264,-2.16,Team Name,Contact our team to add info
6.0,479.13,1053.43,6.0,0.0,10.61,0x8ff35b53ced9b5e07dc8f056b8ff48cb20cb74f9,-1.77,Team Name,Contact our team to add info
6.0,513.54,411.31,9.0,15.26,8.23,0x90547d762296def5541bd8811439eac225750ebf,13.89,Team Name,Contact our team to add info
6.0,194.51,138.13,6.0,0.08,3.25,0x90fee9e3aa7b674c071541da385fb7f529c69917,-0.46,Team Name,Contact our team to add info
6.0,6458.57,5312.68,6.0,51.77,99.14,0x910b2624a501fd491e6991441acead9ad986e355,35.25,Team Name,Contact our team to add info
6.0,96.88,37.68,65.0,1.38,1.71,0x91ecb894be1752b40aca80c980dcdae3a3f5daa5,1.1,Team Name,Contact our team to add info
6.0,177.99,158.62,6.0,1.9,5.22,0x923729940bbe8f0c94e8c15ee2eb73d549de85a3,1.03,Team Name,Contact our team to add info
6.0,2158.3,1603.78,6.0,3.6,34.78,0x925f1314eff65914d9bde2a5a5c95af2d9f3a377,-2.2,Team Name,Contact our team to add info
6.0,10805.84,5282.71,6.0,7.42,195.7,0x934ac3c2d4826d5709d7a6975e2483a5d6721d81,-25.2,Team Name,Contact our team to add info
6.0,361.73,343.74,6.0,0.0,4.92,0x941a124ae2cfb97d6f3620b176ba0ba61d819c30,-0.82,Team Name,Contact our team to add info
6.0,32.72,42.33,6.0,0.0,6.03,0x945058ab0960088fd5194e95124d397aba26fe10,-1.01,Team Name,Contact our team to add info
6.0,948.94,1018.83,6.0,7.76,10.75,0x94dca84cd4346f9158e9559a266d15141cf24989,5.97,Team Name,Contact our team to add info
6.0,211.62,246.44,7.0,0.0,2.88,0x960e0b4812688f44087b6746afe9d3d54835a68c,-0.48,Team Name,Contact our team to add info
6.0,52.99,21.36,18.0,0.65,10.24,0x96328964ab8d857807b4152391c3635d174c2d20,-1.06,Team Name,Contact our team to add info
6.0,20.26,14.54,8.0,1.27,0.12,0x964955bac194768a9f5780e385f192211b59149a,1.25,Team Name,Contact our team to add info
6.0,741.09,712.21,6.0,104.35,6.65,0x96506691030354edf5b1fbe462154937e579c765,103.24,Team Name,Contact our team to add info
6.0,1086.25,998.54,6.0,2.33,13.3,0x96726992ff91cf930586fd053867c9813e16eb56,0.11,Team Name,Contact our team to add info
6.0,7.05,10.41,18.0,0.37,2.02,0x96832725e3436aa19f6d24ec6a1690a8e57aa725,0.03,Team Name,Contact our team to add info
6.0,218.24,204.65,6.0,8.94,1.34,0x972220e5f0478121255e582582ee24e633d700d1,8.72,Team Name,Contact our team to add info
6.0,81.67,56.35,6.0,6.08,0.79,0x9760bdca8c0f6bc2c78d09643d814a8af975c0d3,5.95,Team Name,Contact our team to add info
6.0,83.82,61.58,6.0,1.84,1.0,0x97c65cdbf4bdb35de76847018ef2c86c8eaeafdf,1.67,Team Name,Contact our team to add info
6.0,1346.42,808.65,47.0,5.81,23.05,0x994efe065db3957d1c920aa336d813fbe1f942b8,1.97,Team Name,Contact our team to add info
6.0,415.64,388.16,7.0,3.89,25.63,0x998f697efe7250da26489d52c0b68981760efcfd,-0.38,Team Name,Contact our team to add info
6.0,196.19,172.82,6.0,0.6,2.43,0x9a0e011e856ac7042ec8499066faedf887e952ce,0.19,Team Name,Contact our team to add info
6.0,235.86,218.92,12.0,21.19,6.8,0x9a36f0c02caa214a8596cc2571c5fff3371dda65,20.06,Team Name,Contact our team to add info
6.0,2146.65,4502.68,7.0,104.78,55.76,0x9c567c21d9443b1491f067ad6844fb98f4ed92c4,95.49,Team Name,Contact our team to add info
6.0,66.41,55.36,6.0,0.8,0.8,0x9c86b9d052388b457e09e2972930132b3872368e,0.67,Team Name,Contact our team to add info
6.0,2585.29,4100.9,6.0,638.51,29.05,0x9f1d74fd78dc501670cfc525524222c2fe56d770,633.67,Team Name,Contact our team to add info
6.0,9.46,2.65,17.0,0.0,0.23,0xa11fd29387642525aaf8c420751df6c5431a5071,-0.04,Team Name,Contact our team to add info
6.0,95.48,77.04,9.0,2.47,5.96,0xa17c2e6a1eb02fdb5e21fa52123f206bb37beac2,1.48,Team Name,Contact our team to add info
6.0,16.59,14.16,6.0,0.35,0.2,0xa26f32a57566b56e995ec414a77dae9495bc850b,0.32,Team Name,Contact our team to add info
6.0,101.61,109.27,6.0,0.94,2.29,0xa31907cfbe1ea99231e58d2266e0db1eaf86a3b6,0.56,Team Name,Contact our team to add info
6.0,464.24,401.22,6.0,0.0,5.9,0xa32b8acd82610494173a9c19b94e6f6d90eb7e3a,-0.98,Team Name,Contact our team to add info
6.0,3220.4,2574.64,6.0,0.0,62.27,0xa3578d5cd6eeaa46629e8ebfa3a0985e07fc0899,-10.38,Team Name,Contact our team to add info
6.0,576.51,791.73,7.0,2.12,7.85,0xa3a7f3994253ee89ecaac88bcad850b96c86879b,0.81,Team Name,Contact our team to add info
6.0,1048.74,994.87,6.0,2.75,12.43,0xa4644f4045109d134500ac4db0d0efeb1cff2c82,0.68,Team Name,Contact our team to add info
6.0,145.46,120.81,12.0,0.0,1.83,0xa6fa562bea134fe79e87e7acca8ff24ef33b0bf1,-0.3,Team Name,Contact our team to add info
6.0,449.26,267.36,7.0,2.64,11.66,0xa720023112ab868fe9c08cb2737ea9ac9741ff2d,0.7,Team Name,Contact our team to add info
6.0,338.26,264.67,19.0,0.81,3.96,0xa7cf5eb13fb8f7f0f95d83f2ac5631994641a6a3,0.15,Team Name,Contact our team to add info
6.0,292.71,175.38,6.0,2.41,13.13,0xaa2fced70c5b8ba28fbf8917248ae6b28f01590a,0.22,Team Name,Contact our team to add info
6.0,298.68,289.73,6.0,2.14,8.83,0xaa6f7bd2ca37ff1b3990255203bfce4ca1ccd92c,0.67,Team Name,Contact our team to add info
6.0,45.03,39.3,7.0,0.2,0.52,0xaa7a5754c2724a4086f1e6e3b779fa0b6fc1365b,0.11,Team Name,Contact our team to add info
6.0,32.39,16.83,6.0,0.33,8.39,0xabbda4de08664d05c66e4ce2a6c9680e35f1d5af,-1.07,Team Name,Contact our team to add info
6.0,310.52,335.86,6.0,2.1,15.87,0xacb046b523994d4b65bc58a56b22478b090c68e4,-0.54,Team Name,Contact our team to add info
6.0,129.96,135.3,6.0,2.41,1.49,0xacc4ccefafa2e911b6151fea674c6e504c8924a4,2.16,Team Name,Contact our team to add info
6.0,134.16,102.78,8.0,1.58,1.76,0xada42a3c21e5aa93de780a6ce130cdf1a445ff60,1.29,Team Name,Contact our team to add info
6.0,13.55,10.25,6.0,0.0,0.61,0xadd63c8ee3268936d7440b3bb7fdd5a7c0e443d2,-0.1,Team Name,Contact our team to add info
6.0,362.84,281.34,7.0,9.95,14.31,0xaddc41dc0ad1bc17751ca76136bf6f72635a027c,7.56,Team Name,Contact our team to add info
6.0,1509.89,1236.73,6.0,1.14,131.67,0xae07fec6c1da4ab130f350861d88a12b52c4d803,-20.8,Team Name,Contact our team to add info
6.0,265.79,129.22,6.0,0.0,4.99,0xaf0a8e3803d442be8149467aad530cb395cd1af7,-0.83,Team Name,Contact our team to add info
6.0,135.75,100.95,6.0,0.0,2.27,0xaf87b5496fd4b664a756dc10eae6295995b7ab2e,-0.38,Team Name,Contact our team to add info
6.0,74.07,122.91,6.0,0.22,8.72,0xb004bcb7a9898196412522517fd18d9aa86b46dc,-1.23,Team Name,Contact our team to add info
6.0,105.26,137.17,9.0,6.59,7.12,0xb11fea27b9662461c66825debf1117269b4c0fe9,5.4,Team Name,Contact our team to add info
6.0,262.59,222.02,6.0,4.46,3.43,0xb190931f8fa670cda73fbfbecb854934e951fc2f,3.89,Team Name,Contact our team to add info
6.0,48.52,21.32,6.0,1.97,0.7,0xb257e4853804037720dd7b1154788cc031536834,1.85,Team Name,Contact our team to add info
6.0,11.54,8.66,7.0,0.0,0.18,0xb2ab085882c4ef839f8b4ec5c3258542f5196c67,-0.03,Team Name,Contact our team to add info
6.0,341.81,217.14,6.0,5.58,4.55,0xb4180fc414c29073b0521315d56c117813fe82f4,4.82,Team Name,Contact our team to add info
6.0,931.51,478.73,7.0,1.7,17.01,0xb5088a64f939f7b02d908ba49488d7ff6449523a,-1.14,Team Name,Contact our team to add info
6.0,122.04,121.7,6.0,0.17,6.34,0xb51d04f935182dcc81f094a87ea7ca5a7da29a1b,-0.89,Team Name,Contact our team to add info
6.0,63.37,65.07,6.0,0.19,1.23,0xb565665f2ff613f38b1ea40b565d59125ef0592b,-0.01,Team Name,Contact our team to add info
6.0,60.43,100.22,6.0,19.26,0.0,0xb5cadb671965bf43141e6382cd2f57b30e47d05c,19.26,Team Name,Contact our team to add info
6.0,520.14,348.72,6.0,2.9,8.35,0xb6033a06cc9df317f68aa4c6d630845e9383062c,1.51,Team Name,Contact our team to add info
6.0,918.93,642.65,211.0,90.23,105.71,0xb7386ffcb91194300095b09ca98e5be221c9d163,72.61,Team Name,Contact our team to add info
6.0,199.82,101.22,6.0,2.64,61.94,0xb7b5a46874daec9e0ce6b5de3c58848a5c9387fc,-7.68,Team Name,Contact our team to add info
6.0,993.26,600.47,8.0,5.16,17.01,0xb874468abcda5912e4d79e28d377ce843834f2ed,2.32,Team Name,Contact our team to add info
6.0,596.17,380.12,8.0,3.03,12.25,0xb94f602dac748192e7469e7cd76c30239d9788b4,0.99,Team Name,Contact our team to add info
6.0,121.94,130.89,6.0,14.27,3.36,0xb9585c37236db561a316907e14796b21b51bb0a0,13.71,Team Name,Contact our team to add info
6.0,255.61,269.05,6.0,0.0,4.29,0xb9d283da05e0da40f1732aa31533a91ea3873623,-0.72,Team Name,Contact our team to add info
6.0,376.59,317.58,6.0,1.12,5.38,0xba9a8f91bc786bbaa8725dd929196dcfe4048a5f,0.22,Team Name,Contact our team to add info
6.0,4102.24,3850.42,6.0,688.2,217.11,0xbc3b9b106a497a5b2956b8d520f20b0afb8c14bb,652.02,Team Name,Contact our team to add info
6.0,1458.12,825.79,6.0,90.72,24.29,0xbc8e2ae9b4f5947d1de1cf0cb7523c651d7b5b90,86.67,Team Name,Contact our team to add info
6.0,157.79,127.62,7.0,0.24,1.54,0xbcbca8cb6ad4cc4d74850b1c2bec2211f1baeb22,-0.02,Team Name,Contact our team to add info
6.0,9.49,8.52,6.0,0.22,0.12,0xbd1d6741e69013d7964ea67a58e2861f13229694,0.2,Team Name,Contact our team to add info
6.0,153.18,214.61,8.0,1.8,5.46,0xbdc213ca009611084374b7a1b0c18d510eaa42b0,0.89,Team Name,Contact our team to add info
6.0,1541.99,879.96,6.0,0.23,26.79,0xbdddf158d6427c167c64ada3bae4de227f4cfd58,-4.23,Team Name,Contact our team to add info
6.0,98.31,53.78,7.0,0.93,18.33,0xbe1bf6fe794c55675405d3886f2751d11674fcb3,-2.12,Team Name,Contact our team to add info
6.0,462.45,467.53,6.0,0.9,7.57,0xbe937bd73c578229709e4fbfbd1b846e64fad1b5,-0.36,Team Name,Contact our team to add info
6.0,257.01,121.39,35.0,8.35,33.4,0xbf6f8e101ee9976a4a5b2a57b9e4756b3c1afe50,2.78,Team Name,Contact our team to add info
6.0,4385.8,7990.57,13.0,22.28,234.03,0xbf9e9cb7f8971275167fef6ee325cf1222b9a9f3,-16.73,Team Name,Contact our team to add info
6.0,81.16,69.3,11.0,20.22,0.57,0xc0133c2fd56c548a409a26293f9e4b0968959c46,20.12,Team Name,Contact our team to add info
6.0,5.59,0.92,6.0,0.0,0.13,0xc0257962f30bb737a09cb1b076b0462355726d93,-0.02,Team Name,Contact our team to add info
6.0,288.15,426.23,6.0,3.66,5.56,0xc05365c6ebbf894b4f8d856e9bf36429bb818510,2.73,Team Name,Contact our team to add info
6.0,5373.7,10248.43,6.0,2.45,77.87,0xc139e62e6e382ec49fb4fa2c4ceede8219094295,-10.53,Team Name,Contact our team to add info
6.0,447.05,481.07,7.0,1.1,4.8,0xc2ba242da7d5b3cf7cecb1b854c278206d713381,0.3,Team Name,Contact our team to add info
6.0,2.49,1.72,6.0,0.0,0.04,0xc2db9b094e42dd143f6ccc2a35635f28fa73326f,-0.01,Team Name,Contact our team to add info
6.0,28.83,33.81,7.0,0.42,0.45,0xc58a00cb288a67e13f285013201d15ebabe49679,0.34,Team Name,Contact our team to add info
6.0,2000.52,1774.44,6.0,9.56,30.83,0xc60b652f2c1c67c5366dd143a57144eb8a933f9d,4.42,Team Name,Contact our team to add info
6.0,149.91,109.34,6.0,21.56,27.78,0xc6a3fb9fb6284cd52b12b614cce5c26d88b22e83,16.93,Team Name,Contact our team to add info
6.0,84.67,121.24,6.0,0.84,1.75,0xc7d8876314bcb5cff098c3df1ec35e987034328a,0.55,Team Name,Contact our team to add info
6.0,420.91,290.4,6.0,1.01,6.6,0xc7ec4d570b5e371ea07de68cd96b8b50e3705c39,-0.09,Team Name,Contact our team to add info
6.0,16.64,1.23,6.0,3.83,0.06,0xc7f2ab10d5a9b8f9261d7d397630da85fd684e65,3.82,Team Name,Contact our team to add info
6.0,415.31,329.58,6.0,0.0,6.37,0xc8f20beb259288db9c3ec49ea37a7f33767e6f7c,-1.06,Team Name,Contact our team to add info
6.0,180.18,153.11,6.0,0.16,2.14,0xc94aa87f21f6c9ecd66d89ac7034d22e47087f65,-0.2,Team Name,Contact our team to add info
6.0,1034.54,736.97,6.0,3.71,14.38,0xc9f62918714562f296ddf61f4fa7379458cbbfbd,1.31,Team Name,Contact our team to add info
6.0,67.36,45.32,6.0,0.43,1.09,0xcb4a6032d40ba63b86559cc357f71f1e1edbf2f6,0.25,Team Name,Contact our team to add info
6.0,895.12,744.69,9.0,4.51,81.5,0xcc52310139499307851631ee8111181e7ddd788f,-9.07,Team Name,Contact our team to add info
6.0,51.59,48.32,6.0,0.0,0.56,0xcc5fb0b484e4ed1f3e67db5a8532fa178c2328b0,-0.09,Team Name,Contact our team to add info
6.0,31.94,18.58,8.0,0.0,0.59,0xccf5969f85cd3ae4af455f651b9800a61473050a,-0.1,Team Name,Contact our team to add info
6.0,173.14,134.35,6.0,4.46,14.87,0xcd3d82f04b3b6da94960fe730b5650b45bfeb49e,1.98,Team Name,Contact our team to add info
6.0,153.17,176.05,7.0,3.13,35.44,0xcdfbfa61997874ddcd64afb86284de972b9550b8,-2.78,Team Name,Contact our team to add info
6.0,242.51,204.22,6.0,6.27,2.74,0xcf73c0cf52d95e47d896edb2d6fd77c830fbd3ff,5.81,Team Name,Contact our team to add info
6.0,80.23,61.48,11.0,0.47,1.14,0xd00efe5beda5fc1346d0587fb2eac59914ae920a,0.28,Team Name,Contact our team to add info
6.0,3792.29,3610.07,7.0,24.3,71.09,0xd022d89aeed3626aaae454abbd9a6bcf78a5e231,12.45,Team Name,Contact our team to add info
6.0,31.44,28.61,6.0,0.0,0.37,0xd02aba18df8175c47557fb7d209eb65d665f1b4e,-0.06,Team Name,Contact our team to add info
6.0,300.2,447.04,6.0,3.24,3.73,0xd2088178d9d2ac3f53134121237eaf5bb5961584,2.62,Team Name,Contact our team to add info
6.0,234.49,209.85,6.0,2.16,2.97,0xd27204650f2a8a4cb06c102207ac74b8b1bcb8e8,1.66,Team Name,Contact our team to add info
6.0,186.13,108.82,6.0,0.08,17.72,0xd34eda242231ea9fcc5491149e9133d042118721,-2.87,Team Name,Contact our team to add info
6.0,1866.26,1337.87,7.0,32.16,64.24,0xd3f1070b46e2aad65733e5a6d1cfd029c67b0791,21.45,Team Name,Contact our team to add info
6.0,2295.68,3087.97,6.0,20.1,47.49,0xd3f42c624818c9aef3c04c681829bc4fc232c8b1,12.19,Team Name,Contact our team to add info
6.0,6.02,10.7,6.0,0.03,0.01,0xd4536e146591c672fb44cd64b3f22a28b8c9abaa,0.03,Team Name,Contact our team to add info
6.0,1661.67,1515.0,6.0,2.4,22.51,0xd5462786709aacbf9a0721a6be3b87566304a978,-1.35,Team Name,Contact our team to add info
6.0,112.2,115.71,6.0,1.53,8.01,0xd60710e6e085beae099c16df227463a2cdea055c,0.2,Team Name,Contact our team to add info
6.0,1302.74,1753.8,6.0,0.85,14.47,0xd6129da37dad28b70ba29e542e3a0a074084c626,-1.56,Team Name,Contact our team to add info
6.0,34.98,96.18,11.0,0.0,0.01,0xd64142eae17d388df9dc04e3e615047a6e0f4571,-0.0,Team Name,Contact our team to add info
6.0,1455.52,964.62,6.0,64.43,38.39,0xd64e9f3824a68ded4589d51930450219a542465e,58.03,Team Name,Contact our team to add info
6.0,1649.97,1436.63,7.0,56.37,509.49,0xd65eeb7df21b7b81b9398ff7830b7d91227fe3ec,-28.55,Team Name,Contact our team to add info
6.0,97.59,90.58,6.0,6.67,1.09,0xd6e3c6f7cccf0fd2c487342dcc123d4ffeaa6495,6.49,Team Name,Contact our team to add info
6.0,85.39,69.68,14.0,0.72,1.09,0xd6fe04e5d8632b93c4391aa7bcc2629ece7a8192,0.54,Team Name,Contact our team to add info
6.0,109.08,74.1,6.0,0.81,1.69,0xd73b8beeb1d0c40d6a9adf4470eaaf53d73165c8,0.53,Team Name,Contact our team to add info
6.0,127.54,107.04,7.0,1.41,2.77,0xd73f89fd7560b2bb93e2604f5c6299afbdd8b7b6,0.95,Team Name,Contact our team to add info
6.0,91.42,55.81,7.0,1.09,1.3,0xd740ab5e84816b38d91d95fbba4b07db1a32a33d,0.87,Team Name,Contact our team to add info
6.0,370.09,337.44,6.0,7.64,7.27,0xd7a24225c1ec21c56c066e2707ec978c67c14a90,6.43,Team Name,Contact our team to add info
6.0,589.36,917.89,13.0,36.8,8.8,0xd8b3abf8c6eb6062769ad41d099950c2367e693d,35.33,Team Name,Contact our team to add info
6.0,1091.28,576.26,8.0,42.09,19.76,0xda3c6a423f07374ef72a083e3fd0d308807f9a7f,38.8,Team Name,Contact our team to add info
6.0,210.01,147.42,6.0,30.21,16.72,0xda481920727cf7420e236018880c69a6466767fb,27.42,Team Name,Contact our team to add info
6.0,46.29,22.93,6.0,1.56,0.3,0xdaa75d2a40c842a1f6a719cd142f0a1535f4165a,1.51,Team Name,Contact our team to add info
6.0,134.58,118.34,7.0,0.88,1.54,0xdb1e7cbb3b839cdad0e83da120327a2f37893cfe,0.62,Team Name,Contact our team to add info
6.0,556.49,554.89,6.0,7.41,74.58,0xdbe1bb39f56849c61ed3d0eb053d1a166ec8e2ab,-5.02,Team Name,Contact our team to add info
6.0,123.23,80.79,6.0,9.12,0.93,0xdeffceb5634827f824a35e327423c2f20e81dc07,8.96,Team Name,Contact our team to add info
6.0,138.38,104.76,6.0,0.15,2.27,0xdf1d3e6948960a61e21d0d9677d79abf6470569b,-0.23,Team Name,Contact our team to add info
6.0,202.72,161.12,8.0,0.0,2.49,0xdff83c2cf27c98055e8fc13810b641bee939f2af,-0.42,Team Name,Contact our team to add info
6.0,624.51,456.38,6.0,4.42,11.01,0xe0c1f8076465aaf8005aa3c1f7b651ea3d265334,2.58,Team Name,Contact our team to add info
6.0,109.55,79.19,8.0,1.09,1.81,0xe0ca84a4862f5cf7d4a12b1eb887a198490e3677,0.79,Team Name,Contact our team to add info
6.0,35.07,35.23,6.0,0.7,1.22,0xe18481b1b45c285077c42ef633bf9777e98e9b0d,0.5,Team Name,Contact our team to add info
6.0,28.99,23.58,6.0,0.0,0.43,0xe2cf5974090b6f69b64db2568a20d6b57b2bcaa0,-0.07,Team Name,Contact our team to add info
6.0,386.26,401.16,6.0,5.22,5.57,0xe33fe710816df8b1ddda9cb093db86748fbc96b4,4.29,Team Name,Contact our team to add info
6.0,20.66,12.7,7.0,0.0,0.17,0xe3c51b2c357ca1570d4697fe126b412b6712642c,-0.03,Team Name,Contact our team to add info
6.0,99.53,78.01,7.0,0.57,9.32,0xe607da7656d1ad3370ecffa14cea5796131bc97d,-0.98,Team Name,Contact our team to add info
