0,1,2,3,4,5,referrals,total_deposits,total_payouts,total_structure,airdrops_total,airdrops_received
24,471317070785404589359,717183984409248704802,60,11628823153504123983,4065117064994304487,24,471317070785404589359,717183984409248704802,60,11628823153504123983,4065117064994304487
0x062f0f4ff0bb148a400ff4064c1fd86e89b034c0
8,494295320069840448573,637619116720385905486,8,15646301102699217963,9150124378316075195,8,494295320069840448573,637619116720385905486,8,15646301102699217963,9150124378316075195
0x063a2c5d075831727a1cc38418b1e4dfd92ccba6
12,588184562885733871126,606041612302655043616,24,14147322697140186477,47697077555108093865,12,588184562885733871126,606041612302655043616,24,14147322697140186477,47697077555108093865
0x0649688e8c884efa40761884d96359dc2dfaa677
68,286250883286225158083,311342627580732574934,76,70061423391643075499,2795423747688635838,68,286250883286225158083,311342627580732574934,76,70061423391643075499,2795423747688635838
0x0657e514b6c28af0c84431c29051ee1007a625ee
6,551674854056968794525,568901666611262484919,6,6837437783485789684,9247524031743593580,6,551674854056968794525,568901666611262484919,6,6837437783485789684,9247524031743593580
0x068512510e7c6301a3ed2366b64d6e63bc6146de
8,500795831202624801480,516778983226021422254,8,3011579654227874397,8166687011837369070,8,500795831202624801480,516778983226021422254,8,3011579654227874397,8166687011837369070
0x0689d122a3ae71f26194bf9551272f58f3a8f93e
7,490943042912799359293,524301998706508918558,7,548629931747631534,6550017059305310040,7,490943042912799359293,524301998706508918558,7,548629931747631534,6550017059305310040
0x068b33bcde955772e33b9fdc41e515365cb6977d
5,272192809966596891131,157871481283083046984,5,3510079346196359771,7670517785489781998,5,272192809966596891131,157871481283083046984,5,3510079346196359771,7670517785489781998
0x06b96d74940a3dbecd2216c433b3fd9aa274a206
5,177609977775917105531,122287575006689193289,5,11189784809240729318,4707359890805309992,5,177609977775917105531,122287575006689193289,5,11189784809240729318,4707359890805309992
0x06dba34eec87bd6735e731275bdf054c8fa9ecd1
99,670455706060716451742,1217819130615222946069,120,186486882494364729067,4827620368431841256,99,670455706060716451742,1217819130615222946069,120,186486882494364729067,4827620368431841256
0x06fa4cac026096be9924f19cbdea0e3ffa1b6ba6
9,184546060003877060072,232246429910207190320,9,0,2252716286687120498,9,184546060003877060072,232246429910207190320,9,0,2252716286687120498
0x070a52d037a923f5e655ef3e5adb208b865f5d16
1,84135544025541896385,74466269237542538899,1,0,1412440375888565661,1,84135544025541896385,74466269237542538899,1,0,1412440375888565661
0x0711900a47080affe741791219ee748773b2fa90
3,82973097215042512873,117872112531434683364,3,0,1770954444259963356,3,82973097215042512873,117872112531434683364,3,0,1770954444259963356
0x0719d128e9f5f4c12c60d1a516a0ba59fa997127
5,4504038093440761329,2289268515699433812,5,53228851309922650,27185063623930776,5,4504038093440761329,2289268515699433812,5,53228851309922650,27185063623930776
0x07268e2150ac47d9980b0ce98991418837670e63
5,220347502049066564495,146725410750513666334,5,1127926916715079014,3055694055142777507,5,220347502049066564495,146725410750513666334,5,1127926916715079014,3055694055142777507
0x07452639b75fd6daa4ecd9981b3a43776d9bf8ac
4,1049862278813983867622,1138708661072507903335,4,0,5169887711771182461,4,1049862278813983867622,1138708661072507903335,4,0,5169887711771182461
0x076fe624580faa768b2b4d0482f0c86d1673ed3c
315,6074141499251884823412,5255789515074194272072,609,965407325190073394647,74829743929007519404,315,6074141499251884823412,5255789515074194272072,609,965407325190073394647,74829743929007519404
0x077ce050aa1f7064e1d975e0c2e9e5e2101b26f2
5,308319769648694059048,170772329761549250409,5,82133768692783426,16937301294947939313,5,308319769648694059048,170772329761549250409,5,82133768692783426,16937301294947939313
0x07a7ca1f7f0feb543fc2bdbde2d0225356ebf5ce
31,2450912801302040976277,3991670954275252490159,35,384679364149974227080,31047550974032582364,31,2450912801302040976277,3991670954275252490159,35,384679364149974227080,31047550974032582364
0x07aaba0365ede662210971e036a767b5569e11c6
17,905631544701607471369,1189425034762279323476,20,44202654256718387123,8094466793546078037,17,905631544701607471369,1189425034762279323476,20,44202654256718387123,8094466793546078037
0x07b2344416a110040dcc325b3296f6dd29ebb4cf
43,1996725598135181944398,1959251197899235730194,47,12978831325787183400,38050873783721343730,43,1996725598135181944398,1959251197899235730194,47,12978831325787183400,38050873783721343730
0x07b42adf057fd840e057dad7b5ae7fc227ca7def
15,79088106593236429035,4104116858855481182,27,11987323949043759825,11423842556637751478,15,79088106593236429035,4104116858855481182,27,11987323949043759825,11423842556637751478
0x07d40fc0d588fa265cb5ee8937750d90d61d5b34
6,387237906877832354943,294819822693649460608,6,5280925325370515549,6236281351808782866,6,387237906877832354943,294819822693649460608,6,5280925325370515549,6236281351808782866
0x07d7e987ae294bbd84b8cf80b25da977e15e07f8
5,827725912609972581483,1427968298155127066248,5,603058827645658720,15364719967168519606,5,827725912609972581483,1427968298155127066248,5,603058827645658720,15364719967168519606
0x07e004706bf85a13215e6573797426b861092cab
9,799847824891605716714,532000442743721700646,9,118346081588198933918,33097072537580651777,9,799847824891605716714,532000442743721700646,9,118346081588198933918,33097072537580651777
0x07f0ed15beb03e88836c89373da8d840642dffe3
5,11505096209089078908531,14072489066328324100894,22,12665161818375884074,110689732064458675659,5,11505096209089078908531,14072489066328324100894,22,12665161818375884074,110689732064458675659
0x0810e425f2204457eb8763d85bad96b6edca9b0a
5,2285885246566389800089,5365997798296853325156,5,73306736790111804625,66139099673521326642,5,2285885246566389800089,5365997798296853325156,5,73306736790111804625,66139099673521326642
0x081afea1d5eb07c231eedc3724a341ef253505cf
20,27441229280809019551484,59165215732764516713538,20,3012737571134785124628,439447868073383724848,20,27441229280809019551484,59165215732764516713538,20,3012737571134785124628,439447868073383724848
0x082e5d753ace396dc65d40daf29a4ae60ea681df
2,138048021534215137197,118735159281744500979,2,0,995896176255115505,2,138048021534215137197,118735159281744500979,2,0,995896176255115505
0x08355919185e65307ccd3f2a429d7fab6e7a261b
8,10418891392721666970994,15809166712200085265580,9,215065087067579284949,181823367078821921143,8,10418891392721666970994,15809166712200085265580,9,215065087067579284949,181823367078821921143
0x083f3abec70e5c9285fae79251f91b081e451fb5
2,84889551864711891158,61117282542970308064,2,0,7629215051560680793,2,84889551864711891158,61117282542970308064,2,0,7629215051560680793
0x0840094d893d42a0c1bcac8f9438a56ac647e6dd
8,518767830604101916610,654067905863484628854,8,24601758622636905213,7518205564961702593,8,518767830604101916610,654067905863484628854,8,24601758622636905213,7518205564961702593
0x084933793fa5885e0c684ee3bea20dd9829d64a8
11,254188464423838561085,244914868772134592571,18,14172743166371943758,2850758290606733702,11,254188464423838561085,244914868772134592571,18,14172743166371943758,2850758290606733702
0x0855f08e143e1db081cc3c571f40787dcfb69b9d
107,1818313284007761887153,3008047134627483374363,244,225139377248962924066,16573130810865607581,107,1818313284007761887153,3008047134627483374363,244,225139377248962924066,16573130810865607581
0x085e46071e7dab2964be9ccf44354df600dbdc4c
7,785985853294591731733,550451486596337908811,7,29418659063670199408,12650068088958506659,7,785985853294591731733,550451486596337908811,7,29418659063670199408,12650068088958506659
0x08627ed7aab5db8d1e8d74ef17ea6041709f68dd
12,1223028902651048864439,961163302831342511210,12,7378160325453659936,17680661017869148490,12,1223028902651048864439,961163302831342511210,12,7378160325453659936,17680661017869148490
0x086a7d4b2ed5063ae0c319391be99409b9f86e2c
13,1106336217829684759408,1174418400653932546055,15,30708860660238820722,24153900938934900533,13,1106336217829684759408,1174418400653932546055,15,30708860660238820722,24153900938934900533
0x088960a35dd2742aa450c6497ab135b0e6b29ecc
10,1339847411527805236968,2209463852340075512517,11,176171980793703695403,28819294975439167824,10,1339847411527805236968,2209463852340075512517,11,176171980793703695403,28819294975439167824
0x089c16ac63d16dc93e607cc3375a429e01837960
5,782018024606404629142,432902934316939949072,5,27037468774076078988,7339564906764204670,5,782018024606404629142,432902934316939949072,5,27037468774076078988,7339564906764204670
0x08a4e5a23b6ec0d1f52cd78e2de4c5af76e83708
5,536957245455907898595,660264473475544890793,5,42726600000000000000,32954472365206427192,5,536957245455907898595,660264473475544890793,5,42726600000000000000,32954472365206427192
0x08ca9a35f96e818194212cb1d6b0cdb78416bb14
6,5611082174087659643012,5600770986388615390364,11,451418022528890605289,922211343280743193105,6,5611082174087659643012,5600770986388615390364,11,451418022528890605289,922211343280743193105
0x08d15f8409661d0d7322cb090d01acf1721cdd89
16,10500372690824537370154,15726938729284372368413,18,235246640041191910045,171740683789410725873,16,10500372690824537370154,15726938729284372368413,18,235246640041191910045,171740683789410725873
0x08f2184e570899b33591c6e78c07cd20a76fe1fc
5,63882338213341050170,49008513018227211281,5,2240249275107317486,580948044811124404,5,63882338213341050170,49008513018227211281,5,2240249275107317486,580948044811124404
0x08f6acbd387d1c82c4bb2f8ae395d6631c8c703a
11,12171918998150023843,22525250842613714034,11,361357719823159884,199698896310348642,11,12171918998150023843,22525250842613714034,11,361357719823159884,199698896310348642
0x09174e079a5e6d926463f37658f4ac8eb6f94264
5,149566477073257714126,123655324226010482973,5,1439057361679238741,457452962778217118,5,149566477073257714126,123655324226010482973,5,1439057361679238741,457452962778217118
0x09175900b93d6cf2d4f86a90b9c8f417a4fc3d4e
11,275433607707550387757,234427544442518741144,16,20013258153091572026,2530185571290395469,11,275433607707550387757,234427544442518741144,16,20013258153091572026,2530185571290395469
0x093f39ee64c78ee36d949082a1810e34aa9ea077
24,683766038444472234321,569432225828022714718,37,13792367520887692901,83190889756953781138,24,683766038444472234321,569432225828022714718,37,13792367520887692901,83190889756953781138
0x0942182639c973d365920180f4ec1688a27f4530
4,470633933493468610921,471066677235497044950,5,0,5807283331862105920,4,470633933493468610921,471066677235497044950,5,0,5807283331862105920
0x0963654a61b21439d4e772fb0f1aa73ef9ff9db5
8,521414223371502740809,308844506228974730752,11,0,9618618024347409723,8,521414223371502740809,308844506228974730752,11,0,9618618024347409723
0x0968a9608cf4341dc4928b10e31b81e3f1e29e14
5,272410749484008170861,51199322049614575863,5,35724146750096101714,638680865524753834,5,272410749484008170861,51199322049614575863,5,35724146750096101714,638680865524753834
0x096932b206302e9a3858c5acac2413e26a2dfdd4
8,27079318765851819567,21446193386516797209,9,1383919714047829291,1917952328677881105,8,27079318765851819567,21446193386516797209,9,1383919714047829291,1917952328677881105
0x096ac964f382dfe3156ca2c02810046aeb150c94
20,592740465584961333183,872943691968142515708,37,97204138374257445506,24489209290022337161,20,592740465584961333183,872943691968142515708,37,97204138374257445506,24489209290022337161
0x0972c78bb09a1bdf3c21b7d1af184ff0361b066f
6,716179337696900373585,606633060311916457814,13,2874801927539487812,128976065504197536108,6,716179337696900373585,606633060311916457814,13,2874801927539487812,128976065504197536108
0x09732b866f1496a8f8923a99757b3ec0ba0e1d4b
14,14611182282448046397,21828462481279361061,89,1727329902476751537,72810023779525975,14,14611182282448046397,21828462481279361061,89,1727329902476751537,72810023779525975
